problem_id,category,solver_rule,solver_predicted,solver_correct,solver_parse_ok,answer,solver_explanation
2f5959c9,equation,unknown_operator_fallback,,False,False,7141,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
2f6531cb,equation,unknown_operator_fallback,,False,False,@::',parse_error: no examples extracted from question text.
2f7e0e78,equation,unknown_operator_fallback,,False,True,01,No rule matched all 3 example(s). Test case: 98 - 99 = ?
2fb20366,equation,unknown_operator_fallback,,False,False,147,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
2fc5ef5b,equation,unknown_operator_fallback,,False,False,/&\%,parse_error: no examples extracted from question text.
2ff200fb,equation,unknown_operator_fallback,,False,False,)^,parse_error: no examples extracted from question text.
3013265c,equation,unknown_operator_fallback,,False,True,36,No rule matched all 3 example(s). Test case: 92 + 43 = ?
303c84ea,equation,unknown_operator_fallback,,False,False,#$$,parse_error: no examples extracted from question text.
303fc16b,equation,unknown_operator_fallback,,False,False,'?,parse_error: no examples extracted from question text.
305a3436,equation,unknown_operator_fallback,,False,False,&{',parse_error: no examples extracted from question text.
30763ac0,equation,unknown_operator_fallback,,False,True,041,No rule matched all 4 example(s). Test case: 79 + 44 = ?
30ac5c8e,equation,unknown_operator_fallback,,False,False,)#?,parse_error: no examples extracted from question text.
30c0d5a2,equation,unknown_operator_fallback,,False,True,76,No rule matched all 3 example(s). Test case: 22 + 44 = ?
30e4b199,equation,unknown_operator_fallback,,False,False,|:|,parse_error: no examples extracted from question text.
31028506,equation,unknown_operator_fallback,,False,False,!\,parse_error: no examples extracted from question text.
31051ff2,equation,unknown_operator_fallback,,False,False,||,parse_error: no examples extracted from question text.
31678582,equation,unknown_operator_fallback,,False,False,<:),parse_error: no examples extracted from question text.
317ec3e6,equation,unknown_operator_fallback,,False,True,14,No rule matched all 2 example(s). Test case: 18 - 86 = ?
3185fdeb,equation,unknown_operator_fallback,,False,False,(%|[,parse_error: no examples extracted from question text.
31b8db52,equation,unknown_operator_fallback,,False,False,<{|?,parse_error: no examples extracted from question text.
31eb8247,equation,unknown_operator_fallback,,False,False,"""12",parse_error: no examples extracted from question text.
320d8d2b,equation,unknown_operator_fallback,,False,False,3913,parse_error: no examples extracted from question text.
321ef6ba,equation,unknown_operator_fallback,,False,False,"""""::",parse_error: no examples extracted from question text.
324f918b,equation,unknown_operator_fallback,,False,True,108,No rule matched all 1 example(s). Test case: 62 - 47 = ?
32815b79,equation,unknown_operator_fallback,,False,False,96,parse_error: no examples extracted from question text.
32a31236,equation,unknown_operator_fallback,,False,False,44,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
32a812cd,equation,unknown_operator_fallback,,False,True,444,No rule matched all 1 example(s). Test case: 12 - 37 = ?
32bb8ff5,equation,unknown_operator_fallback,,False,False,`&,parse_error: no examples extracted from question text.
32e9a308,equation,unknown_operator_fallback,,False,False,124,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
33093ed0,equation,unknown_operator_fallback,,False,True,-72,No rule matched all 4 example(s). Test case: 07 - 79 = ?
330d5ef1,equation,unknown_operator_fallback,,False,True,0864,No rule matched all 4 example(s). Test case: 27 * 56 = ?
333d93ec,equation,unknown_operator_fallback,,False,True,7,No rule matched all 5 example(s). Test case: 44 - 73 = ?
3383d4ec,equation,unknown_operator_fallback,,False,True,66,No rule matched all 3 example(s). Test case: 39 - 72 = ?
339149c9,equation,unknown_operator_fallback,,False,True,3,No rule matched all 5 example(s). Test case: 32 - 62 = ?
339c28e1,equation,unknown_operator_fallback,,False,False,&:&,parse_error: no examples extracted from question text.
340321c8,equation,unknown_operator_fallback,,False,False,-!:,parse_error: no examples extracted from question text.
3424f037,equation,unknown_operator_fallback,,False,False,{{|:,parse_error: no examples extracted from question text.
347477c5,equation,unknown_operator_fallback,,False,False,1171,parse_error: no examples extracted from question text.
348d6225,equation,unknown_operator_fallback,,False,True,98,No rule matched all 2 example(s). Test case: 55 + 43 = ?
34b4cf96,equation,unknown_operator_fallback,,False,False,"""""^^",parse_error: no examples extracted from question text.
34c563c5,equation,unknown_operator_fallback,,False,False,04`,parse_error: no examples extracted from question text.
34d1d16f,equation,unknown_operator_fallback,,False,False,^|!,parse_error: no examples extracted from question text.
3559dfc9,equation,unknown_operator_fallback,,False,False,[%[,parse_error: no examples extracted from question text.
35658269,equation,unknown_operator_fallback,,False,False,":""#",parse_error: no examples extracted from question text.
35661801,equation,unknown_operator_fallback,,False,False,128,parse_error: no examples extracted from question text.
35672155,equation,unknown_operator_fallback,,False,False,4284,parse_error: no examples extracted from question text.
356e927c,equation,unknown_operator_fallback,,False,True,421,No rule matched all 2 example(s). Test case: 24 # 28 = ?
3580648f,equation,forward_concat,2640,True,True,2640,examples_parsed=2; rule=forward_concat; input=(26 - 40); predicted=2640; expected=2640; match=YES
35a562bd,equation,unknown_operator_fallback,,False,False,(%(?,parse_error: no examples extracted from question text.
35a89469,equation,unknown_operator_fallback,,False,False,9525,parse_error: no examples extracted from question text.
35e12b34,equation,unknown_operator_fallback,,False,False,041,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
36557a2e,equation,unknown_operator_fallback,,False,False,!{}?,parse_error: no examples extracted from question text.
3687b4bb,equation,unknown_operator_fallback,,False,False,4602,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
3687bc41,equation,forward_concat,,False,False,121,parse_error: no test case (= ?) found. Rule identified from examples: forward_concat.
36b5df1b,equation,unknown_operator_fallback,,False,False,%\/,parse_error: no examples extracted from question text.
36d2d728,equation,unknown_operator_fallback,,False,False,"""(](",parse_error: no examples extracted from question text.
372bb422,equation,unknown_operator_fallback,,False,False,7560,parse_error: no examples extracted from question text.
379d18b7,equation,unknown_operator_fallback,,False,False,2101,parse_error: no examples extracted from question text.
37a2a7ff,equation,unknown_operator_fallback,,False,True,8483,No rule matched all 4 example(s). Test case: 84 / 83 = ?
37f04e3e,equation,unknown_operator_fallback,,False,False,0092,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
3831c67a,equation,unknown_operator_fallback,,False,True,5146,No rule matched all 2 example(s). Test case: 46 * 51 = ?
383889e1,equation,unknown_operator_fallback,,False,False,5185,parse_error: no examples extracted from question text.
38489191,equation,unknown_operator_fallback,,False,False,/19,parse_error: no examples extracted from question text.
386b6d03,equation,unknown_operator_fallback,,False,False,671,parse_error: no examples extracted from question text.
38a49ff0,equation,unknown_operator_fallback,,False,False,&/>?,parse_error: no examples extracted from question text.
38c7aca1,equation,unknown_operator_fallback,,False,False,!!]{,parse_error: no examples extracted from question text.
38e98135,equation,unknown_operator_fallback,,False,True,5017,No rule matched all 1 example(s). Test case: 88 ^ 57 = ?
3937cbf8,equation,unknown_operator_fallback,,False,True,46,No rule matched all 3 example(s). Test case: 84 + 61 = ?
398478f6,equation,unknown_operator_fallback,,False,False,:[,parse_error: no examples extracted from question text.
39a1f5e9,equation,unknown_operator_fallback,,False,False,"<"">[",parse_error: no examples extracted from question text.
39c237c7,equation,unknown_operator_fallback,,False,False,{]``,parse_error: no examples extracted from question text.
39fd934f,equation,unknown_operator_fallback,,False,True,-9,No rule matched all 5 example(s). Test case: 32 - 23 = ?
3a6286e9,equation,unknown_operator_fallback,,False,False,!{!$,parse_error: no examples extracted from question text.
3a7fe2a6,equation,unknown_operator_fallback,,False,False,&)!,parse_error: no examples extracted from question text.
3a8a4ebc,equation,unknown_operator_fallback,,False,False,'54,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
3acfa7a4,equation,unknown_operator_fallback,,False,False,6651,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
3b206148,equation,unknown_operator_fallback,,False,False,!>?,parse_error: no examples extracted from question text.
3b2e0cc3,equation,unknown_operator_fallback,,False,True,8,No rule matched all 5 example(s). Test case: 57 - 38 = ?
3b51288b,equation,unknown_operator_fallback,,False,False,0592,parse_error: no examples extracted from question text.
3b7148f6,equation,unknown_operator_fallback,,False,False,&&$,parse_error: no examples extracted from question text.
3b7e71b2,equation,unknown_operator_fallback,,False,False,3285,parse_error: no test case (= ?) found. Rule identified from examples: unknown_operator_fallback.
3b97e6f6,equation,unknown_operator_fallback,,False,False,<,parse_error: no examples extracted from question text.
3b9e33f6,equation,unknown_operator_fallback,,False,True,501,No rule matched all 2 example(s). Test case: 31 + 39 = ?
3bf05c35,equation,unknown_operator_fallback,,False,True,641,No rule matched all 3 example(s). Test case: 86 + 87 = ?
3bf0875d,equation,unknown_operator_fallback,,False,True,1065,No rule matched all 1 example(s). Test case: 28 / 38 = ?
3c12aeb9,equation,unknown_operator_fallback,,False,True,321,No rule matched all 5 example(s). Test case: 27 $ 15 = ?
3c424916,equation,unknown_operator_fallback,,False,True,9351,No rule matched all 3 example(s). Test case: 82 * 55 = ?
3c8a4e7c,equation,unknown_operator_fallback,,False,False,615,parse_error: no examples extracted from question text.
3cb3fd89,equation,unknown_operator_fallback,,False,False,[[&],parse_error: no examples extracted from question text.
